x_width,x_frac_width,x_row,x_col,x_row_depth,x_col_depth,w_width,w_frac_width,w_row,w_col,w_row_depth,w_col_depth,loc,
7,1,3,2,8,8,2,1,4,3,8,8,145,
7,1,3,2,8,8,3,1,4,3,8,8,145,
7,1,3,2,8,8,4,1,4,3,8,8,145,
7,1,3,2,8,8,5,1,4,3,8,8,145,
7,1,3,2,8,8,6,1,4,3,8,8,145,
7,1,3,2,8,8,7,1,4,3,8,8,145,
7,1,3,2,8,8,8,1,4,3,8,8,145,
8,1,3,2,8,8,1,1,1,3,8,8,79,
8,1,3,2,8,8,2,1,1,3,8,8,79,
8,1,3,2,8,8,3,1,1,3,8,8,79,
8,1,3,2,8,8,4,1,1,3,8,8,79,
8,1,3,2,8,8,5,1,1,3,8,8,79,
8,1,3,2,8,8,6,1,1,3,8,8,79,
8,1,3,2,8,8,7,1,1,3,8,8,79,
8,1,3,2,8,8,8,1,1,3,8,8,79,
8,1,3,2,8,8,1,1,2,3,8,8,101,
8,1,3,2,8,8,2,1,2,3,8,8,101,
8,1,3,2,8,8,3,1,2,3,8,8,101,
8,1,3,2,8,8,4,1,2,3,8,8,101,
8,1,3,2,8,8,5,1,2,3,8,8,101,
8,1,3,2,8,8,6,1,2,3,8,8,101,
8,1,3,2,8,8,7,1,2,3,8,8,101,
8,1,3,2,8,8,8,1,2,3,8,8,101,
8,1,3,2,8,8,1,1,3,3,8,8,123,
8,1,3,2,8,8,2,1,3,3,8,8,123,
8,1,3,2,8,8,3,1,3,3,8,8,123,
8,1,3,2,8,8,4,1,3,3,8,8,123,
8,1,3,2,8,8,5,1,3,3,8,8,123,
8,1,3,2,8,8,6,1,3,3,8,8,123,
8,1,3,2,8,8,7,1,3,3,8,8,123,
8,1,3,2,8,8,8,1,3,3,8,8,123,
8,1,3,2,8,8,1,1,4,3,8,8,145,
8,1,3,2,8,8,2,1,4,3,8,8,145,
8,1,3,2,8,8,3,1,4,3,8,8,145,
8,1,3,2,8,8,4,1,4,3,8,8,145,
8,1,3,2,8,8,5,1,4,3,8,8,145,
8,1,3,2,8,8,6,1,4,3,8,8,145,
8,1,3,2,8,8,7,1,4,3,8,8,145,
8,1,3,2,8,8,8,1,4,3,8,8,145,
1,1,3,3,8,8,1,1,1,3,8,8,97,
1,1,3,3,8,8,2,1,1,3,8,8,97,
1,1,3,3,8,8,3,1,1,3,8,8,97,
1,1,3,3,8,8,4,1,1,3,8,8,97,
1,1,3,3,8,8,5,1,1,3,8,8,97,
1,1,3,3,8,8,6,1,1,3,8,8,97,
1,1,3,3,8,8,7,1,1,3,8,8,97,
1,1,3,3,8,8,8,1,1,3,8,8,97,
1,1,3,3,8,8,1,1,2,3,8,8,128,
1,1,3,3,8,8,2,1,2,3,8,8,128,
1,1,3,3,8,8,3,1,2,3,8,8,128,
1,1,3,3,8,8,4,1,2,3,8,8,128,
1,1,3,3,8,8,5,1,2,3,8,8,128,
1,1,3,3,8,8,6,1,2,3,8,8,128,
1,1,3,3,8,8,7,1,2,3,8,8,128,
1,1,3,3,8,8,8,1,2,3,8,8,128,
1,1,3,3,8,8,1,1,3,3,8,8,159,
1,1,3,3,8,8,2,1,3,3,8,8,159,
1,1,3,3,8,8,3,1,3,3,8,8,159,
1,1,3,3,8,8,4,1,3,3,8,8,159,
1,1,3,3,8,8,5,1,3,3,8,8,159,
1,1,3,3,8,8,6,1,3,3,8,8,159,
1,1,3,3,8,8,7,1,3,3,8,8,159,
1,1,3,3,8,8,8,1,3,3,8,8,159,
1,1,3,3,8,8,1,1,4,3,8,8,190,
1,1,3,3,8,8,2,1,4,3,8,8,190,
1,1,3,3,8,8,3,1,4,3,8,8,190,
1,1,3,3,8,8,4,1,4,3,8,8,190,
1,1,3,3,8,8,5,1,4,3,8,8,190,
1,1,3,3,8,8,6,1,4,3,8,8,190,
1,1,3,3,8,8,7,1,4,3,8,8,190,
1,1,3,3,8,8,8,1,4,3,8,8,190,
2,1,3,3,8,8,1,1,1,3,8,8,97,
2,1,3,3,8,8,2,1,1,3,8,8,97,
2,1,3,3,8,8,3,1,1,3,8,8,97,
2,1,3,3,8,8,4,1,1,3,8,8,97,
2,1,3,3,8,8,5,1,1,3,8,8,97,
2,1,3,3,8,8,6,1,1,3,8,8,97,
2,1,3,3,8,8,7,1,1,3,8,8,97,
2,1,3,3,8,8,8,1,1,3,8,8,97,
2,1,3,3,8,8,1,1,2,3,8,8,128,
2,1,3,3,8,8,2,1,2,3,8,8,128,
2,1,3,3,8,8,3,1,2,3,8,8,128,
2,1,3,3,8,8,4,1,2,3,8,8,128,
2,1,3,3,8,8,5,1,2,3,8,8,128,
2,1,3,3,8,8,6,1,2,3,8,8,128,
2,1,3,3,8,8,7,1,2,3,8,8,128,
2,1,3,3,8,8,8,1,2,3,8,8,128,
2,1,3,3,8,8,1,1,3,3,8,8,159,
2,1,3,3,8,8,2,1,3,3,8,8,159,
2,1,3,3,8,8,3,1,3,3,8,8,159,
2,1,3,3,8,8,4,1,3,3,8,8,159,
2,1,3,3,8,8,5,1,3,3,8,8,159,
2,1,3,3,8,8,6,1,3,3,8,8,159,
2,1,3,3,8,8,7,1,3,3,8,8,159,
2,1,3,3,8,8,8,1,3,3,8,8,159,
2,1,3,3,8,8,1,1,4,3,8,8,190,
2,1,3,3,8,8,2,1,4,3,8,8,190,
2,1,3,3,8,8,3,1,4,3,8,8,190,
2,1,3,3,8,8,4,1,4,3,8,8,190,
2,1,3,3,8,8,5,1,4,3,8,8,190,
2,1,3,3,8,8,6,1,4,3,8,8,190,
2,1,3,3,8,8,7,1,4,3,8,8,190,
2,1,3,3,8,8,8,1,4,3,8,8,190,
3,1,3,3,8,8,1,1,1,3,8,8,97,
3,1,3,3,8,8,2,1,1,3,8,8,97,
3,1,3,3,8,8,3,1,1,3,8,8,97,
3,1,3,3,8,8,4,1,1,3,8,8,97,
3,1,3,3,8,8,5,1,1,3,8,8,97,
3,1,3,3,8,8,6,1,1,3,8,8,97,
3,1,3,3,8,8,7,1,1,3,8,8,97,
3,1,3,3,8,8,8,1,1,3,8,8,97,
3,1,3,3,8,8,1,1,2,3,8,8,128,
3,1,3,3,8,8,2,1,2,3,8,8,128,
3,1,3,3,8,8,3,1,2,3,8,8,128,
3,1,3,3,8,8,4,1,2,3,8,8,128,
3,1,3,3,8,8,5,1,2,3,8,8,128,
3,1,3,3,8,8,6,1,2,3,8,8,128,
3,1,3,3,8,8,7,1,2,3,8,8,128,
3,1,3,3,8,8,8,1,2,3,8,8,128,
3,1,3,3,8,8,1,1,3,3,8,8,159,
3,1,3,3,8,8,2,1,3,3,8,8,159,
3,1,3,3,8,8,3,1,3,3,8,8,159,
3,1,3,3,8,8,4,1,3,3,8,8,159,
3,1,3,3,8,8,5,1,3,3,8,8,159,
3,1,3,3,8,8,6,1,3,3,8,8,159,
3,1,3,3,8,8,7,1,3,3,8,8,159,
3,1,3,3,8,8,8,1,3,3,8,8,159,
3,1,3,3,8,8,1,1,4,3,8,8,190,
3,1,3,3,8,8,2,1,4,3,8,8,190,
3,1,3,3,8,8,3,1,4,3,8,8,190,
3,1,3,3,8,8,4,1,4,3,8,8,190,
3,1,3,3,8,8,5,1,4,3,8,8,190,
3,1,3,3,8,8,6,1,4,3,8,8,190,
3,1,3,3,8,8,7,1,4,3,8,8,190,
3,1,3,3,8,8,8,1,4,3,8,8,190,
4,1,3,3,8,8,1,1,1,3,8,8,97,
4,1,3,3,8,8,2,1,1,3,8,8,97,
4,1,3,3,8,8,3,1,1,3,8,8,97,
4,1,3,3,8,8,4,1,1,3,8,8,97,
4,1,3,3,8,8,5,1,1,3,8,8,97,
4,1,3,3,8,8,6,1,1,3,8,8,97,
4,1,3,3,8,8,7,1,1,3,8,8,97,
4,1,3,3,8,8,8,1,1,3,8,8,97,
4,1,3,3,8,8,1,1,2,3,8,8,128,
4,1,3,3,8,8,2,1,2,3,8,8,128,
4,1,3,3,8,8,3,1,2,3,8,8,128,
4,1,3,3,8,8,4,1,2,3,8,8,128,
4,1,3,3,8,8,5,1,2,3,8,8,128,
4,1,3,3,8,8,6,1,2,3,8,8,128,
4,1,3,3,8,8,7,1,2,3,8,8,128,
4,1,3,3,8,8,8,1,2,3,8,8,128,
4,1,3,3,8,8,1,1,3,3,8,8,159,
4,1,3,3,8,8,2,1,3,3,8,8,159,
4,1,3,3,8,8,3,1,3,3,8,8,159,
4,1,3,3,8,8,4,1,3,3,8,8,159,
4,1,3,3,8,8,5,1,3,3,8,8,159,
4,1,3,3,8,8,6,1,3,3,8,8,159,
4,1,3,3,8,8,7,1,3,3,8,8,159,
4,1,3,3,8,8,8,1,3,3,8,8,159,
4,1,3,3,8,8,1,1,4,3,8,8,190,
4,1,3,3,8,8,2,1,4,3,8,8,190,
4,1,3,3,8,8,3,1,4,3,8,8,190,
4,1,3,3,8,8,4,1,4,3,8,8,190,
4,1,3,3,8,8,5,1,4,3,8,8,190,
4,1,3,3,8,8,6,1,4,3,8,8,190,
4,1,3,3,8,8,7,1,4,3,8,8,190,
4,1,3,3,8,8,8,1,4,3,8,8,190,
5,1,3,3,8,8,1,1,1,3,8,8,97,
5,1,3,3,8,8,2,1,1,3,8,8,97,
5,1,3,3,8,8,3,1,1,3,8,8,97,
5,1,3,3,8,8,4,1,1,3,8,8,97,
5,1,3,3,8,8,5,1,1,3,8,8,97,
5,1,3,3,8,8,6,1,1,3,8,8,97,
5,1,3,3,8,8,7,1,1,3,8,8,97,
5,1,3,3,8,8,8,1,1,3,8,8,97,
5,1,3,3,8,8,1,1,2,3,8,8,128,
5,1,3,3,8,8,2,1,2,3,8,8,128,
5,1,3,3,8,8,3,1,2,3,8,8,128,
5,1,3,3,8,8,4,1,2,3,8,8,128,
5,1,3,3,8,8,5,1,2,3,8,8,128,
5,1,3,3,8,8,6,1,2,3,8,8,128,
5,1,3,3,8,8,7,1,2,3,8,8,128,
5,1,3,3,8,8,8,1,2,3,8,8,128,
5,1,3,3,8,8,1,1,3,3,8,8,159,
5,1,3,3,8,8,2,1,3,3,8,8,159,
5,1,3,3,8,8,3,1,3,3,8,8,159,
5,1,3,3,8,8,4,1,3,3,8,8,159,
5,1,3,3,8,8,5,1,3,3,8,8,159,
5,1,3,3,8,8,6,1,3,3,8,8,159,
5,1,3,3,8,8,7,1,3,3,8,8,159,
5,1,3,3,8,8,8,1,3,3,8,8,159,
5,1,3,3,8,8,1,1,4,3,8,8,190,
5,1,3,3,8,8,2,1,4,3,8,8,190,
5,1,3,3,8,8,3,1,4,3,8,8,190,
5,1,3,3,8,8,4,1,4,3,8,8,190,
5,1,3,3,8,8,5,1,4,3,8,8,190,
5,1,3,3,8,8,6,1,4,3,8,8,190,
5,1,3,3,8,8,7,1,4,3,8,8,190,
5,1,3,3,8,8,8,1,4,3,8,8,190,
6,1,3,3,8,8,1,1,1,3,8,8,97,
6,1,3,3,8,8,2,1,1,3,8,8,97,
6,1,3,3,8,8,3,1,1,3,8,8,97,
6,1,3,3,8,8,4,1,1,3,8,8,97,
6,1,3,3,8,8,5,1,1,3,8,8,97,
6,1,3,3,8,8,6,1,1,3,8,8,97,
6,1,3,3,8,8,7,1,1,3,8,8,97,
6,1,3,3,8,8,8,1,1,3,8,8,97,
6,1,3,3,8,8,1,1,2,3,8,8,128,
6,1,3,3,8,8,2,1,2,3,8,8,128,
6,1,3,3,8,8,3,1,2,3,8,8,128,
6,1,3,3,8,8,4,1,2,3,8,8,128,
6,1,3,3,8,8,5,1,2,3,8,8,128,
6,1,3,3,8,8,6,1,2,3,8,8,128,
6,1,3,3,8,8,7,1,2,3,8,8,128,
6,1,3,3,8,8,8,1,2,3,8,8,128,
6,1,3,3,8,8,1,1,3,3,8,8,159,
6,1,3,3,8,8,2,1,3,3,8,8,159,
6,1,3,3,8,8,3,1,3,3,8,8,159,
6,1,3,3,8,8,4,1,3,3,8,8,159,
6,1,3,3,8,8,5,1,3,3,8,8,159,
6,1,3,3,8,8,6,1,3,3,8,8,159,
6,1,3,3,8,8,7,1,3,3,8,8,159,
6,1,3,3,8,8,8,1,3,3,8,8,159,
6,1,3,3,8,8,1,1,4,3,8,8,190,
6,1,3,3,8,8,2,1,4,3,8,8,190,
6,1,3,3,8,8,3,1,4,3,8,8,190,
6,1,3,3,8,8,4,1,4,3,8,8,190,
6,1,3,3,8,8,5,1,4,3,8,8,190,
6,1,3,3,8,8,6,1,4,3,8,8,190,
6,1,3,3,8,8,7,1,4,3,8,8,190,
6,1,3,3,8,8,8,1,4,3,8,8,190,
7,1,3,3,8,8,1,1,1,3,8,8,97,
7,1,3,3,8,8,2,1,1,3,8,8,97,
7,1,3,3,8,8,3,1,1,3,8,8,97,
7,1,3,3,8,8,4,1,1,3,8,8,97,
7,1,3,3,8,8,5,1,1,3,8,8,97,
7,1,3,3,8,8,6,1,1,3,8,8,97,
7,1,3,3,8,8,7,1,1,3,8,8,97,
7,1,3,3,8,8,8,1,1,3,8,8,97,
7,1,3,3,8,8,1,1,2,3,8,8,128,
7,1,3,3,8,8,2,1,2,3,8,8,128,
7,1,3,3,8,8,3,1,2,3,8,8,128,
7,1,3,3,8,8,4,1,2,3,8,8,128,
7,1,3,3,8,8,5,1,2,3,8,8,128,
7,1,3,3,8,8,6,1,2,3,8,8,128,
7,1,3,3,8,8,7,1,2,3,8,8,128,
7,1,3,3,8,8,8,1,2,3,8,8,128,
7,1,3,3,8,8,1,1,3,3,8,8,159,
7,1,3,3,8,8,2,1,3,3,8,8,159,
7,1,3,3,8,8,3,1,3,3,8,8,159,
7,1,3,3,8,8,4,1,3,3,8,8,159,
7,1,3,3,8,8,5,1,3,3,8,8,159,
7,1,3,3,8,8,6,1,3,3,8,8,159,
7,1,3,3,8,8,7,1,3,3,8,8,159,
7,1,3,3,8,8,8,1,3,3,8,8,159,
7,1,3,3,8,8,1,1,4,3,8,8,190,
7,1,3,3,8,8,2,1,4,3,8,8,190,
7,1,3,3,8,8,3,1,4,3,8,8,190,
7,1,3,3,8,8,4,1,4,3,8,8,190,
7,1,3,3,8,8,5,1,4,3,8,8,190,
7,1,3,3,8,8,6,1,4,3,8,8,190,
7,1,3,3,8,8,7,1,4,3,8,8,190,
7,1,3,3,8,8,8,1,4,3,8,8,190,
8,1,3,3,8,8,1,1,1,3,8,8,97,
8,1,3,3,8,8,2,1,1,3,8,8,97,
8,1,3,3,8,8,3,1,1,3,8,8,97,
8,1,3,3,8,8,4,1,1,3,8,8,97,
8,1,3,3,8,8,5,1,1,3,8,8,97,
8,1,3,3,8,8,6,1,1,3,8,8,97,
8,1,3,3,8,8,7,1,1,3,8,8,97,
8,1,3,3,8,8,8,1,1,3,8,8,97,
8,1,3,3,8,8,1,1,2,3,8,8,128,
8,1,3,3,8,8,2,1,2,3,8,8,128,
8,1,3,3,8,8,3,1,2,3,8,8,128,
8,1,3,3,8,8,4,1,2,3,8,8,128,
8,1,3,3,8,8,5,1,2,3,8,8,128,
8,1,3,3,8,8,6,1,2,3,8,8,128,
8,1,3,3,8,8,7,1,2,3,8,8,128,
8,1,3,3,8,8,8,1,2,3,8,8,128,
8,1,3,3,8,8,1,1,3,3,8,8,159,
8,1,3,3,8,8,2,1,3,3,8,8,159,
8,1,3,3,8,8,3,1,3,3,8,8,159,
8,1,3,3,8,8,4,1,3,3,8,8,159,
8,1,3,3,8,8,5,1,3,3,8,8,159,
8,1,3,3,8,8,6,1,3,3,8,8,159,
8,1,3,3,8,8,7,1,3,3,8,8,159,
8,1,3,3,8,8,8,1,3,3,8,8,159,
8,1,3,3,8,8,1,1,4,3,8,8,190,
8,1,3,3,8,8,2,1,4,3,8,8,190,
8,1,3,3,8,8,3,1,4,3,8,8,190,
8,1,3,3,8,8,4,1,4,3,8,8,190,
8,1,3,3,8,8,5,1,4,3,8,8,190,
8,1,3,3,8,8,6,1,4,3,8,8,190,
8,1,3,3,8,8,7,1,4,3,8,8,190,
8,1,3,3,8,8,8,1,4,3,8,8,190,
1,1,3,4,8,8,1,1,1,3,8,8,115,
1,1,3,4,8,8,2,1,1,3,8,8,115,
1,1,3,4,8,8,3,1,1,3,8,8,115,
1,1,3,4,8,8,4,1,1,3,8,8,115,
1,1,3,4,8,8,5,1,1,3,8,8,115,
1,1,3,4,8,8,6,1,1,3,8,8,115,
1,1,3,4,8,8,7,1,1,3,8,8,115,
1,1,3,4,8,8,8,1,1,3,8,8,115,
1,1,3,4,8,8,1,1,2,3,8,8,155,
1,1,3,4,8,8,2,1,2,3,8,8,155,
1,1,3,4,8,8,3,1,2,3,8,8,155,
1,1,3,4,8,8,4,1,2,3,8,8,155,
1,1,3,4,8,8,5,1,2,3,8,8,155,
1,1,3,4,8,8,6,1,2,3,8,8,155,
1,1,3,4,8,8,7,1,2,3,8,8,155,
1,1,3,4,8,8,8,1,2,3,8,8,155,
1,1,3,4,8,8,1,1,3,3,8,8,195,
1,1,3,4,8,8,2,1,3,3,8,8,195,
1,1,3,4,8,8,3,1,3,3,8,8,195,
1,1,3,4,8,8,4,1,3,3,8,8,195,
1,1,3,4,8,8,5,1,3,3,8,8,195,
1,1,3,4,8,8,6,1,3,3,8,8,195,
1,1,3,4,8,8,7,1,3,3,8,8,195,
1,1,3,4,8,8,8,1,3,3,8,8,195,
1,1,3,4,8,8,1,1,4,3,8,8,235,
1,1,3,4,8,8,2,1,4,3,8,8,235,
1,1,3,4,8,8,3,1,4,3,8,8,235,
1,1,3,4,8,8,4,1,4,3,8,8,235,
1,1,3,4,8,8,5,1,4,3,8,8,235,
1,1,3,4,8,8,6,1,4,3,8,8,235,
1,1,3,4,8,8,7,1,4,3,8,8,235,
1,1,3,4,8,8,8,1,4,3,8,8,235,
2,1,3,4,8,8,1,1,1,3,8,8,115,
2,1,3,4,8,8,2,1,1,3,8,8,115,
2,1,3,4,8,8,3,1,1,3,8,8,115,
2,1,3,4,8,8,4,1,1,3,8,8,115,
2,1,3,4,8,8,5,1,1,3,8,8,115,
2,1,3,4,8,8,6,1,1,3,8,8,115,
2,1,3,4,8,8,7,1,1,3,8,8,115,
2,1,3,4,8,8,8,1,1,3,8,8,115,
2,1,3,4,8,8,1,1,2,3,8,8,155,
2,1,3,4,8,8,2,1,2,3,8,8,155,
2,1,3,4,8,8,3,1,2,3,8,8,155,
2,1,3,4,8,8,4,1,2,3,8,8,155,
2,1,3,4,8,8,5,1,2,3,8,8,155,
2,1,3,4,8,8,6,1,2,3,8,8,155,
2,1,3,4,8,8,7,1,2,3,8,8,155,
2,1,3,4,8,8,8,1,2,3,8,8,155,
2,1,3,4,8,8,1,1,3,3,8,8,195,
2,1,3,4,8,8,2,1,3,3,8,8,195,
2,1,3,4,8,8,3,1,3,3,8,8,195,
2,1,3,4,8,8,4,1,3,3,8,8,195,
2,1,3,4,8,8,5,1,3,3,8,8,195,
2,1,3,4,8,8,6,1,3,3,8,8,195,
2,1,3,4,8,8,7,1,3,3,8,8,195,
2,1,3,4,8,8,8,1,3,3,8,8,195,
2,1,3,4,8,8,1,1,4,3,8,8,235,
2,1,3,4,8,8,2,1,4,3,8,8,235,
2,1,3,4,8,8,3,1,4,3,8,8,235,
2,1,3,4,8,8,4,1,4,3,8,8,235,
2,1,3,4,8,8,5,1,4,3,8,8,235,
2,1,3,4,8,8,6,1,4,3,8,8,235,
2,1,3,4,8,8,7,1,4,3,8,8,235,
2,1,3,4,8,8,8,1,4,3,8,8,235,
3,1,3,4,8,8,1,1,1,3,8,8,115,
3,1,3,4,8,8,2,1,1,3,8,8,115,
3,1,3,4,8,8,3,1,1,3,8,8,115,
3,1,3,4,8,8,4,1,1,3,8,8,115,
3,1,3,4,8,8,5,1,1,3,8,8,115,
3,1,3,4,8,8,6,1,1,3,8,8,115,
3,1,3,4,8,8,7,1,1,3,8,8,115,
3,1,3,4,8,8,8,1,1,3,8,8,115,
3,1,3,4,8,8,1,1,2,3,8,8,155,
3,1,3,4,8,8,2,1,2,3,8,8,155,
3,1,3,4,8,8,3,1,2,3,8,8,155,
3,1,3,4,8,8,4,1,2,3,8,8,155,
3,1,3,4,8,8,5,1,2,3,8,8,155,
3,1,3,4,8,8,6,1,2,3,8,8,155,
3,1,3,4,8,8,7,1,2,3,8,8,155,
3,1,3,4,8,8,8,1,2,3,8,8,155,
3,1,3,4,8,8,1,1,3,3,8,8,195,
3,1,3,4,8,8,2,1,3,3,8,8,195,
3,1,3,4,8,8,3,1,3,3,8,8,195,
3,1,3,4,8,8,4,1,3,3,8,8,195,
3,1,3,4,8,8,5,1,3,3,8,8,195,
3,1,3,4,8,8,6,1,3,3,8,8,195,
3,1,3,4,8,8,7,1,3,3,8,8,195,
3,1,3,4,8,8,8,1,3,3,8,8,195,
3,1,3,4,8,8,1,1,4,3,8,8,235,
3,1,3,4,8,8,2,1,4,3,8,8,235,
3,1,3,4,8,8,3,1,4,3,8,8,235,
3,1,3,4,8,8,4,1,4,3,8,8,235,
3,1,3,4,8,8,5,1,4,3,8,8,235,
3,1,3,4,8,8,6,1,4,3,8,8,235,
3,1,3,4,8,8,7,1,4,3,8,8,235,
3,1,3,4,8,8,8,1,4,3,8,8,235,
4,1,3,4,8,8,1,1,1,3,8,8,115,
4,1,3,4,8,8,2,1,1,3,8,8,115,
4,1,3,4,8,8,3,1,1,3,8,8,115,
4,1,3,4,8,8,4,1,1,3,8,8,115,
4,1,3,4,8,8,5,1,1,3,8,8,115,
4,1,3,4,8,8,6,1,1,3,8,8,115,
4,1,3,4,8,8,7,1,1,3,8,8,115,
4,1,3,4,8,8,8,1,1,3,8,8,115,
4,1,3,4,8,8,1,1,2,3,8,8,155,
4,1,3,4,8,8,2,1,2,3,8,8,155,
4,1,3,4,8,8,3,1,2,3,8,8,155,
4,1,3,4,8,8,4,1,2,3,8,8,155,
4,1,3,4,8,8,5,1,2,3,8,8,155,
4,1,3,4,8,8,6,1,2,3,8,8,155,
4,1,3,4,8,8,7,1,2,3,8,8,155,
4,1,3,4,8,8,8,1,2,3,8,8,155,
4,1,3,4,8,8,1,1,3,3,8,8,195,
4,1,3,4,8,8,2,1,3,3,8,8,195,
4,1,3,4,8,8,3,1,3,3,8,8,195,
4,1,3,4,8,8,4,1,3,3,8,8,195,
4,1,3,4,8,8,5,1,3,3,8,8,195,
4,1,3,4,8,8,6,1,3,3,8,8,195,
4,1,3,4,8,8,7,1,3,3,8,8,195,
4,1,3,4,8,8,8,1,3,3,8,8,195,
4,1,3,4,8,8,1,1,4,3,8,8,235,
4,1,3,4,8,8,2,1,4,3,8,8,235,
4,1,3,4,8,8,3,1,4,3,8,8,235,
4,1,3,4,8,8,4,1,4,3,8,8,235,
4,1,3,4,8,8,5,1,4,3,8,8,235,
4,1,3,4,8,8,6,1,4,3,8,8,235,
4,1,3,4,8,8,7,1,4,3,8,8,235,
4,1,3,4,8,8,8,1,4,3,8,8,235,
5,1,3,4,8,8,1,1,1,3,8,8,115,
5,1,3,4,8,8,2,1,1,3,8,8,115,
5,1,3,4,8,8,3,1,1,3,8,8,115,
5,1,3,4,8,8,4,1,1,3,8,8,115,
5,1,3,4,8,8,5,1,1,3,8,8,115,
5,1,3,4,8,8,6,1,1,3,8,8,115,
5,1,3,4,8,8,7,1,1,3,8,8,115,
5,1,3,4,8,8,8,1,1,3,8,8,115,
5,1,3,4,8,8,1,1,2,3,8,8,155,
5,1,3,4,8,8,2,1,2,3,8,8,155,
5,1,3,4,8,8,3,1,2,3,8,8,155,
5,1,3,4,8,8,4,1,2,3,8,8,155,
5,1,3,4,8,8,5,1,2,3,8,8,155,
5,1,3,4,8,8,6,1,2,3,8,8,155,
5,1,3,4,8,8,7,1,2,3,8,8,155,
5,1,3,4,8,8,8,1,2,3,8,8,155,
5,1,3,4,8,8,1,1,3,3,8,8,195,
5,1,3,4,8,8,2,1,3,3,8,8,195,
5,1,3,4,8,8,3,1,3,3,8,8,195,
5,1,3,4,8,8,4,1,3,3,8,8,195,
5,1,3,4,8,8,5,1,3,3,8,8,195,
5,1,3,4,8,8,6,1,3,3,8,8,195,
5,1,3,4,8,8,7,1,3,3,8,8,195,
5,1,3,4,8,8,8,1,3,3,8,8,195,
5,1,3,4,8,8,1,1,4,3,8,8,235,
5,1,3,4,8,8,2,1,4,3,8,8,235,
5,1,3,4,8,8,3,1,4,3,8,8,235,
5,1,3,4,8,8,4,1,4,3,8,8,235,
5,1,3,4,8,8,5,1,4,3,8,8,235,
5,1,3,4,8,8,6,1,4,3,8,8,235,
5,1,3,4,8,8,7,1,4,3,8,8,235,
5,1,3,4,8,8,8,1,4,3,8,8,235,
6,1,3,4,8,8,1,1,1,3,8,8,115,
6,1,3,4,8,8,2,1,1,3,8,8,115,
6,1,3,4,8,8,3,1,1,3,8,8,115,
6,1,3,4,8,8,4,1,1,3,8,8,115,
6,1,3,4,8,8,5,1,1,3,8,8,115,
6,1,3,4,8,8,6,1,1,3,8,8,115,
6,1,3,4,8,8,7,1,1,3,8,8,115,
6,1,3,4,8,8,8,1,1,3,8,8,115,
6,1,3,4,8,8,1,1,2,3,8,8,155,
6,1,3,4,8,8,2,1,2,3,8,8,155,
6,1,3,4,8,8,3,1,2,3,8,8,155,
6,1,3,4,8,8,4,1,2,3,8,8,155,
6,1,3,4,8,8,5,1,2,3,8,8,155,
6,1,3,4,8,8,6,1,2,3,8,8,155,
6,1,3,4,8,8,7,1,2,3,8,8,155,
6,1,3,4,8,8,8,1,2,3,8,8,155,
6,1,3,4,8,8,1,1,3,3,8,8,195,
6,1,3,4,8,8,2,1,3,3,8,8,195,
6,1,3,4,8,8,3,1,3,3,8,8,195,
6,1,3,4,8,8,4,1,3,3,8,8,195,
6,1,3,4,8,8,5,1,3,3,8,8,195,
6,1,3,4,8,8,6,1,3,3,8,8,195,
6,1,3,4,8,8,7,1,3,3,8,8,195,
6,1,3,4,8,8,8,1,3,3,8,8,195,
6,1,3,4,8,8,1,1,4,3,8,8,235,
6,1,3,4,8,8,2,1,4,3,8,8,235,
6,1,3,4,8,8,3,1,4,3,8,8,235,
6,1,3,4,8,8,4,1,4,3,8,8,235,
6,1,3,4,8,8,5,1,4,3,8,8,235,
6,1,3,4,8,8,6,1,4,3,8,8,235,
6,1,3,4,8,8,7,1,4,3,8,8,235,
6,1,3,4,8,8,8,1,4,3,8,8,235,
7,1,3,4,8,8,1,1,1,3,8,8,115,
7,1,3,4,8,8,2,1,1,3,8,8,115,
7,1,3,4,8,8,3,1,1,3,8,8,115,
7,1,3,4,8,8,4,1,1,3,8,8,115,
7,1,3,4,8,8,5,1,1,3,8,8,115,
7,1,3,4,8,8,6,1,1,3,8,8,115,
7,1,3,4,8,8,7,1,1,3,8,8,115,
7,1,3,4,8,8,8,1,1,3,8,8,115,
7,1,3,4,8,8,1,1,2,3,8,8,155,
7,1,3,4,8,8,2,1,2,3,8,8,155,
7,1,3,4,8,8,3,1,2,3,8,8,155,
7,1,3,4,8,8,4,1,2,3,8,8,155,
7,1,3,4,8,8,5,1,2,3,8,8,155,
7,1,3,4,8,8,6,1,2,3,8,8,155,
7,1,3,4,8,8,7,1,2,3,8,8,155,
7,1,3,4,8,8,8,1,2,3,8,8,155,
7,1,3,4,8,8,1,1,3,3,8,8,195,
7,1,3,4,8,8,2,1,3,3,8,8,195,
7,1,3,4,8,8,3,1,3,3,8,8,195,
7,1,3,4,8,8,4,1,3,3,8,8,195,
7,1,3,4,8,8,5,1,3,3,8,8,195,
7,1,3,4,8,8,6,1,3,3,8,8,195,
7,1,3,4,8,8,7,1,3,3,8,8,195,
7,1,3,4,8,8,8,1,3,3,8,8,195,
7,1,3,4,8,8,1,1,4,3,8,8,235,
7,1,3,4,8,8,2,1,4,3,8,8,235,
7,1,3,4,8,8,3,1,4,3,8,8,235,
7,1,3,4,8,8,4,1,4,3,8,8,235,
